positive_ratings,negative_ratings,owners,average_playtime,median_playtime,price
84,29,75000.0,271,244,4.79
42,15,10000.0,0,0,3.99
47,59,150000.0,210,215,3.99
14,8,10000.0,0,0,1.59
1,3,10000.0,0,0,3.99
135,22,10000.0,0,0,8.29
6,0,10000.0,0,0,1.99
124,16,150000.0,0,0,0.0
83,11,10000.0,0,0,8.99
71,26,150000.0,0,0,4.99
44,9,10000.0,0,0,0.0
15,5,10000.0,217,217,0.79
3,7,10000.0,0,0,3.99
290,143,150000.0,9,9,0.0
71,17,10000.0,0,0,14.99
2,0,10000.0,0,0,5.19
3,1,10000.0,0,0,6.99
308,53,150000.0,70,129,8.99
6,8,10000.0,5,5,0.79
3,4,10000.0,0,0,4.99
25,15,10000.0,0,0,4.99
637,309,75000.0,0,0,15.49
4,2,10000.0,0,0,5.99
19,4,10000.0,0,0,3.99
14,11,10000.0,0,0,0.0
11,23,10000.0,0,0,3.99
607,34,35000.0,0,0,15.49
5,0,10000.0,0,0,1.99
26,14,10000.0,0,0,1.99
12,1,10000.0,0,0,1.99
39,3,10000.0,0,0,0.79
107,8,10000.0,0,0,2.79
11,1,10000.0,0,0,6.99
21,9,10000.0,0,0,6.99
3,3,10000.0,0,0,1.99
44,17,35000.0,0,0,6.99
6,3,10000.0,0,0,10.99
26,2,10000.0,0,0,5.99
4,2,10000.0,0,0,5.59
53,18,10000.0,0,0,3.99
36,4,10000.0,0,0,3.99
20,16,10000.0,0,0,0.0
13,1,10000.0,0,0,1.59
4260,635,350000.0,341,460,6.99
5,0,10000.0,0,0,4.99
16,12,35000.0,307,307,7.19
5,5,10000.0,0,0,0.79
34,5,10000.0,0,0,1.69
10,3,35000.0,273,273,2.79
22,1,10000.0,0,0,0.79
4,0,10000.0,0,0,2.89
1,2,10000.0,0,0,5.79
14,2,10000.0,0,0,3.99
167,30,75000.0,469,479,1.99
27,5,10000.0,0,0,5.59
9,17,10000.0,0,0,0.0
40,7,10000.0,0,0,0.79
1375,323,150000.0,177,228,15.49
116,87,10000.0,0,0,14.69
373,97,35000.0,11,11,10.99
4,4,10000.0,0,0,14.99
27,7,10000.0,0,0,3.99
16,0,10000.0,0,0,1.99
4,0,10000.0,0,0,3.99
93,26,10000.0,0,0,0.0
31,21,10000.0,0,0,6.99
8,4,10000.0,0,0,1.69
144,100,350000.0,243,233,0.99
11,1,10000.0,0,0,8.99
111,305,35000.0,99,99,24.99
22,4,10000.0,0,0,2.89
24,2,10000.0,0,0,1.59
6432,1264,350000.0,1617,1760,24.99
33,2,10000.0,0,0,1.99
54,32,10000.0,0,0,1.69
34,16,35000.0,0,0,0.0
6,1,10000.0,0,0,0.0
17,25,10000.0,0,0,1.69
26,26,150000.0,251,281,1.59
3,2,10000.0,0,0,6.99
39,18,150000.0,212,211,1.99
17,20,10000.0,0,0,2.89
28,9,10000.0,0,0,2.89
47,14,10000.0,0,0,4.99
20,0,10000.0,0,0,0.79
20,5,35000.0,0,0,2.79
7,15,10000.0,0,0,0.79
11,8,10000.0,0,0,2.99
56,12,10000.0,96,96,14.99
14,20,10000.0,0,0,3.99
40,39,10000.0,0,0,10.99
57,41,10000.0,0,0,18.99
2,1,10000.0,0,0,2.89
26,25,10000.0,0,0,2.79
21,4,10000.0,0,0,11.99
51,14,35000.0,0,0,1.69
28,0,10000.0,0,0,2.79
70,14,35000.0,0,0,6.99
2,5,10000.0,0,0,44.99
287,55,75000.0,0,0,14.99
2,1,10000.0,0,0,2.79
2456,1082,1500000.0,462,689,0.0
22,22,35000.0,0,0,0.0
11,4,10000.0,0,0,15.49
81,19,10000.0,0,0,6.99
64,20,10000.0,0,0,15.49
4,0,10000.0,0,0,10.99
9,1,10000.0,0,0,1.59
6,6,10000.0,0,0,0.0
5,15,35000.0,273,273,0.79
85,15,10000.0,0,0,14.99
1935,116,75000.0,24,24,6.99
13,4,10000.0,0,0,0.0
38,3,10000.0,0,0,0.0
0,2,10000.0,0,0,7.19
2836,1350,1500000.0,447,641,0.0
26,16,35000.0,0,0,4.79
8,15,150000.0,0,0,0.79
1011,245,150000.0,199,389,11.39
97,131,350000.0,203,222,1.69
1,0,10000.0,0,0,5.19
143,155,35000.0,0,0,17.99
200,111,10000.0,0,0,14.99
74,60,10000.0,0,0,8.99
16,14,10000.0,0,0,0.0
4,5,10000.0,0,0,0.0
36,4,10000.0,0,0,7.19
4,2,10000.0,0,0,4.79
86,31,75000.0,235,242,1.99
27,18,10000.0,0,0,6.99
2,1,10000.0,0,0,1.59
6,1,10000.0,0,0,6.99
3814,491,350000.0,219,266,14.99
5,1,10000.0,0,0,5.59
319,195,75000.0,0,0,7.19
30,4,10000.0,0,0,3.99
3,0,10000.0,0,0,0.79
6,5,10000.0,0,0,1.99
61,54,35000.0,274,274,14.99
480,40,35000.0,364,364,5.99
1398,180,75000.0,174,242,5.99
12,3,10000.0,0,0,0.0
8,2,10000.0,0,0,3.99
11,3,10000.0,0,0,5.59
10,6,10000.0,0,0,3.99
3,1,10000.0,0,0,6.99
5,1,10000.0,0,0,1.99
0,3,10000.0,0,0,1.59
1,2,10000.0,0,0,5.59
1,2,10000.0,0,0,14.99
23,6,10000.0,0,0,10.99
4,12,10000.0,0,0,1.99
82,158,350000.0,218,215,9.99
2030,92,150000.0,75,75,29.99
0,2,10000.0,0,0,0.79
34,1,10000.0,0,0,5.79
8,10,10000.0,0,0,11.39
193,133,35000.0,0,0,5.79
103,32,35000.0,0,0,5.19
46,5,10000.0,0,0,0.0
9,0,10000.0,0,0,7.99
13,15,10000.0,0,0,1.59
35,6,35000.0,0,0,0.0
30,18,10000.0,0,0,11.39
35,18,10000.0,0,0,14.99
17,6,10000.0,0,0,22.99
11,1,10000.0,0,0,0.0
34,11,10000.0,0,0,6.99
5,6,10000.0,0,0,6.99
6,11,10000.0,0,0,6.99
8,13,10000.0,0,0,6.99
56,9,10000.0,0,0,7.99
64,6,10000.0,0,0,14.99
48,48,350000.0,236,245,2.79
25,8,10000.0,0,0,0.0
66,21,10000.0,89,89,0.0
155,21,10000.0,30,30,9.99
95,80,150000.0,223,235,1.59
156,62,150000.0,236,247,1.99
24,3,35000.0,210,228,1.99
5,3,10000.0,0,0,10.99
149,123,75000.0,18,29,0.0
82,51,75000.0,0,0,0.0
65,3,10000.0,0,0,22.99
223,27,150000.0,312,312,10.99
2,2,35000.0,0,0,0.79
100,12,35000.0,0,0,2.89
578,84,75000.0,272,285,0.79
54,17,35000.0,0,0,0.79
13,3,10000.0,0,0,3.99
8,1,10000.0,0,0,10.99
56,65,350000.0,206,208,0.79
59,14,10000.0,0,0,9.99
116,56,10000.0,0,0,0.79
8,5,10000.0,0,0,6.99
8,18,10000.0,0,0,5.99
15,6,35000.0,455,455,2.09
15,7,10000.0,0,0,6.99
5,4,10000.0,0,0,6.99
8,2,10000.0,0,0,3.99
2,2,10000.0,0,0,9.99
17,0,10000.0,0,0,6.99
10,3,10000.0,0,0,2.89
226,46,35000.0,0,0,3.99
10,8,10000.0,0,0,10.99
2,5,10000.0,0,0,0.79
1155,163,75000.0,1004,1004,0.79
14,5,75000.0,222,223,5.19
7,11,10000.0,0,0,3.99
15,3,10000.0,0,0,2.89
30,15,10000.0,0,0,7.19
25,27,10000.0,0,0,7.99
4,0,10000.0,0,0,11.39
34,2,10000.0,0,0,9.99
1170,154,150000.0,145,252,7.99
42,28,35000.0,349,349,3.99
23,9,10000.0,0,0,1.99
99,7,10000.0,0,0,8.99
101,115,350000.0,212,218,0.99
70,80,150000.0,213,222,3.19
10,2,10000.0,0,0,3.99
32,18,10000.0,0,0,0.0
1347,271,75000.0,0,0,29.99
335,56,35000.0,0,0,7.19
20,2,10000.0,0,0,6.99
11,4,10000.0,0,0,26.99
629,723,35000.0,64,64,19.99
14,13,10000.0,0,0,3.99
107,248,350000.0,200,214,0.79
23,31,10000.0,0,0,0.79
5,2,10000.0,0,0,4.5
9,1,10000.0,0,0,0.0
55,23,10000.0,0,0,14.99
5,1,10000.0,0,0,1.99
1832,63,150000.0,371,371,1.99
51,10,10000.0,0,0,23.79
50,6,10000.0,0,0,23.79
142,43,10000.0,0,0,23.79
19,15,10000.0,0,0,4.99
2,0,10000.0,0,0,7.19
0,2,10000.0,0,0,5.99
7,25,10000.0,0,0,1.99
1,0,10000.0,0,0,1.59
1,1,10000.0,0,0,2.79
34,1,10000.0,0,0,6.99
451,36,35000.0,323,347,15.49
2,2,10000.0,0,0,3.99
5,5,10000.0,0,0,3.99
22,5,35000.0,0,0,0.0
13,3,10000.0,0,0,0.0
114,9,10000.0,0,0,7.19
12,4,10000.0,0,0,0.0
23,0,10000.0,0,0,9.99
12,7,10000.0,0,0,7.19
391,21,10000.0,0,0,4.79
6,4,10000.0,0,0,2.09
68,20,75000.0,252,252,3.99
46,2,10000.0,0,0,29.99
1623,342,350000.0,35,53,0.0
593,689,350000.0,231,212,0.79
180,41,35000.0,260,260,7.99
152,39,35000.0,1,1,3.99
10,11,10000.0,0,0,18.99
52,78,75000.0,206,214,0.79
224,100,75000.0,1,1,0.0
37,7,10000.0,0,0,3.99
42,18,35000.0,85,85,1.59
16,3,10000.0,0,0,4.79
84,53,75000.0,0,0,0.0
20,14,35000.0,215,215,5.79
83,14,75000.0,0,0,4.99
1,6,10000.0,0,0,5.59
9,9,10000.0,0,0,5.99
31,31,75000.0,230,230,0.79
53,50,10000.0,0,0,1.99
34,48,75000.0,202,202,0.79
41,61,75000.0,203,203,0.79
36,62,75000.0,173,173,0.79
46,62,75000.0,152,152,0.79
4,2,10000.0,0,0,7.19
200,13,10000.0,0,0,12.39
45,112,75000.0,75,75,0.0
1,3,10000.0,0,0,0.0
10,4,10000.0,0,0,0.79
11,5,10000.0,0,0,0.0
6,3,10000.0,0,0,0.0
7,0,10000.0,0,0,3.99
3,3,10000.0,0,0,6.99
6,11,35000.0,316,316,2.09
16,7,10000.0,0,0,0.0
12,2,10000.0,0,0,0.0
127,69,10000.0,0,0,8.99
70,27,10000.0,37,37,4.79
4,6,10000.0,0,0,6.99
22,3,10000.0,0,0,3.99
95,27,10000.0,0,0,3.99
7,1,10000.0,0,0,4.79
0,1,10000.0,0,0,3.99
456,101,35000.0,0,0,1.59
0,1,10000.0,0,0,1.59
14,12,10000.0,0,0,1.59
22,13,35000.0,207,212,0.79
86,54,10000.0,0,0,3.99
222,43,10000.0,0,0,14.99
963,114,35000.0,0,0,14.99
33,4,10000.0,0,0,3.99
6,2,10000.0,0,0,1.59
3,4,10000.0,0,0,3.99
2,1,10000.0,0,0,3.99
41,19,35000.0,211,211,1.99
14,6,10000.0,0,0,0.79
51,49,150000.0,392,392,0.79
4,2,10000.0,0,0,3.99
137,44,10000.0,0,0,15.49
12,3,10000.0,0,0,5.99
17,11,10000.0,0,0,0.79
23,4,10000.0,0,0,10.99
1320,1512,150000.0,340,526,19.99
28,7,10000.0,0,0,6.99
20,5,10000.0,0,0,0.79
21,18,75000.0,292,296,0.0
11,4,10000.0,0,0,4.79
5,0,10000.0,0,0,3.99
2,2,10000.0,0,0,9.99
50,64,150000.0,241,256,1.59
33,33,150000.0,237,267,1.59
36,33,150000.0,231,270,1.59
323,78,35000.0,3,3,14.99
2213,1232,150000.0,1649,1649,34.99
2,0,10000.0,0,0,6.19
1,2,10000.0,0,0,6.99
229,19,10000.0,0,0,7.99
4,0,10000.0,0,0,3.99
1,7,10000.0,0,0,14.99
81,10,10000.0,0,0,3.99
2,0,10000.0,0,0,4.99
12,3,10000.0,0,0,0.0
19,38,10000.0,230,230,3.99
177,4,35000.0,242,272,1.99
46,13,10000.0,0,0,3.99
4,10,10000.0,0,0,2.79
9,0,10000.0,0,0,19.49
137,9,75000.0,121,121,2.09
788,204,75000.0,94,118,15.99
0,1,10000.0,0,0,2.79
1,1,10000.0,0,0,2.09
296,17,10000.0,0,0,27.79
15,0,10000.0,0,0,3.99
9,5,10000.0,0,0,6.99
33,18,75000.0,1,1,0.0
23,3,10000.0,0,0,4.99
10,13,10000.0,0,0,3.99
30,6,35000.0,0,0,0.0
45,5,10000.0,0,0,2.89
34,6,10000.0,0,0,6.99
1372,287,75000.0,3233,4876,18.99
38,7,10000.0,0,0,10.99
49,23,10000.0,4,4,0.0
84,14,10000.0,0,0,9.99
664,174,35000.0,544,544,29.99
31,42,10000.0,7,7,14.99
23,8,10000.0,0,0,3.99
15,27,10000.0,0,0,6.99
32,2,10000.0,0,0,9.99
463,720,150000.0,16710,16710,0.0
2992,676,150000.0,184,305,49.99
39,19,10000.0,0,0,3.99
7,11,10000.0,3,3,1.99
321,75,75000.0,0,0,0.0
8,7,10000.0,0,0,5.59
43,16,10000.0,6,6,0.0
18,16,10000.0,0,0,2.89
9663,2267,750000.0,160,82,0.0
241,9,35000.0,0,0,4.79
6,0,10000.0,0,0,9.99
1,0,10000.0,0,0,9.99
2,4,10000.0,0,0,9.99
58,4,10000.0,0,0,1.99
67,9,10000.0,0,0,7.19
154,94,10000.0,0,0,15.49
21,4,10000.0,0,0,10.99
18,23,10000.0,0,0,14.99
59,50,75000.0,205,212,9.99
72,13,10000.0,0,0,7.19
14,10,10000.0,0,0,8.99
520,521,35000.0,271,271,3.19
46,80,75000.0,201,212,0.79
21,31,35000.0,249,282,3.99
15,23,10000.0,0,0,10.99
50,3,10000.0,0,0,6.99
35,47,150000.0,221,233,0.79
40,50,150000.0,227,238,0.79
12,6,10000.0,0,0,6.99
83,36,75000.0,480,587,0.79
76,9,10000.0,1,1,5.79
17,8,75000.0,232,252,1.59
1,15,10000.0,0,0,1.59
207,40,35000.0,93,93,6.99
2,2,10000.0,259,259,3.99
23,14,35000.0,0,0,0.0
119,47,75000.0,187,187,0.79
60,1,35000.0,250,264,1.69
125,21,10000.0,0,0,11.39
21,12,10000.0,0,0,15.49
2,1,10000.0,0,0,6.99
11,0,10000.0,0,0,3.99
36,2,10000.0,0,0,2.49
456,32,35000.0,9,9,0.79
29,53,150000.0,219,228,0.79
7,3,10000.0,0,0,6.99
1,0,10000.0,0,0,2.09
20,11,10000.0,0,0,4.79
107,89,75000.0,0,0,0.0
28,8,10000.0,0,0,7.19
4,0,10000.0,0,0,11.39
8,0,10000.0,0,0,2.09
54,39,75000.0,281,281,0.79
10,3,10000.0,0,0,3.99
7,3,10000.0,0,0,6.99
1,12,10000.0,0,0,6.99
14,4,10000.0,0,0,6.99
78,8,10000.0,0,0,6.99
200,12,10000.0,0,0,10.99
5,8,10000.0,0,0,2.09
1,2,10000.0,0,0,3.99
1610,379,350000.0,231,231,14.99
69,17,35000.0,26,26,1.59
310,22,10000.0,0,0,4.99
115,10,10000.0,0,0,0.79
6,0,10000.0,0,0,10.99
13,3,10000.0,0,0,3.99
76,20,10000.0,0,0,15.49
6,0,10000.0,0,0,15.49
21,2,10000.0,0,0,0.79
11,8,10000.0,0,0,2.79
32,2,35000.0,272,272,3.99
22,14,10000.0,0,0,6.99
131,29,10000.0,0,0,3.99
77,30,10000.0,0,0,10.99
6,8,10000.0,0,0,3.99
10,1,10000.0,0,0,3.99
39,65,150000.0,211,229,3.1
63,31,10000.0,35,35,10.99
123,116,150000.0,4122,4122,3.19
2027,128,150000.0,5,8,0.0
117,226,150000.0,201,208,3.1
41,6,10000.0,0,0,2.09
397,233,35000.0,242,242,12.99
1,3,10000.0,0,0,0.79
13,2,10000.0,0,0,3.99
35,39,75000.0,275,275,2.09
70,7,35000.0,0,0,1.99
62,28,35000.0,0,0,0.0
13,9,10000.0,0,0,3.99
14,6,10000.0,0,0,5.99
34,47,75000.0,292,311,5.99
98,63,350000.0,281,272,3.99
29,5,10000.0,0,0,0.79
10,5,10000.0,0,0,0.79
1,1,10000.0,0,0,6.99
18,12,10000.0,0,0,1.99
3,1,10000.0,0,0,2.89
40,46,10000.0,0,0,15.99
204,179,75000.0,205,222,1.99
1,2,10000.0,0,0,0.79
52,135,350000.0,226,249,0.79
53,52,150000.0,263,276,1.59
3,1,10000.0,0,0,5.59
72,54,150000.0,0,0,0.0
9,18,35000.0,0,0,2.79
38,5,10000.0,0,0,3.99
12,6,35000.0,375,375,3.99
13,1,10000.0,0,0,15.49
8,2,10000.0,0,0,2.09
8,0,10000.0,0,0,3.99
5,0,10000.0,180,180,1.99
2,5,10000.0,0,0,14.99
46,18,35000.0,0,0,0.0
55,31,75000.0,274,274,0.79
223,35,35000.0,223,223,9.99
367,127,35000.0,0,0,11.39
51,1,10000.0,0,0,2.09
10,2,10000.0,0,0,0.0
16,17,35000.0,356,356,1.59
44,3,10000.0,0,0,15.49
4,2,10000.0,0,0,2.09
58,10,10000.0,0,0,0.0
166,30,10000.0,0,0,10.99
1089,451,350000.0,209,187,0.0
9,7,35000.0,293,310,2.89
10,3,10000.0,0,0,1.99
5,5,10000.0,0,0,5.59
36,5,10000.0,0,0,0.0
56,33,10000.0,0,0,0.0
14,7,10000.0,0,0,3.99
45,13,10000.0,0,0,0.79
773,521,75000.0,72,72,11.39
23,11,10000.0,0,0,0.0
6,7,10000.0,0,0,1.59
119,27,10000.0,0,0,22.99
233,74,10000.0,0,0,3.99
2,2,10000.0,0,0,6.99
30,22,10000.0,0,0,10.99
285,282,350000.0,197,219,0.99
14,8,10000.0,0,0,6.99
45,3,10000.0,0,0,3.99
7,5,10000.0,0,0,2.89
23,21,10000.0,0,0,3.99
14,2,10000.0,0,0,0.79
16,7,35000.0,262,262,4.99
44,1,10000.0,0,0,10.99
9,0,10000.0,0,0,4.99
18,1,10000.0,0,0,1.69
2,1,10000.0,0,0,5.59
4,1,10000.0,0,0,4.99
60,10,10000.0,0,0,1.59
2,3,10000.0,0,0,0.79
14,2,10000.0,0,0,0.0
105,116,75000.0,0,0,0.0
9,3,10000.0,0,0,3.99
54,2,10000.0,0,0,1.59
228,15,10000.0,0,0,6.99
1,10,10000.0,0,0,5.59
9,3,10000.0,0,0,3.99
116,143,10000.0,74,74,6.99
5,2,10000.0,0,0,4.79
10254,838,750000.0,3350,4384,24.99
20,3,10000.0,0,0,3.99
6,3,10000.0,0,0,15.49
29,81,35000.0,285,382,0.79
34,6,10000.0,224,224,0.79
44,20,10000.0,0,0,3.99
28,11,10000.0,0,0,10.99
46,6,10000.0,0,0,6.99
7,11,35000.0,420,429,4.79
11,1,10000.0,0,0,1.59
6,5,10000.0,0,0,6.99
23,9,10000.0,0,0,19.99
148,18,10000.0,0,0,14.99
21,6,10000.0,0,0,10.99
15,4,10000.0,0,0,10.99
10,4,10000.0,0,0,10.99
24,9,10000.0,0,0,7.19
7,17,10000.0,0,0,3.99
124,31,10000.0,0,0,29.99
101,6,35000.0,0,0,0.0
71,28,10000.0,203,203,0.79
29,9,10000.0,0,0,4.69
29,17,10000.0,0,0,4.69
20,10,10000.0,0,0,4.69
16,1,10000.0,0,0,4.99
58,23,35000.0,0,0,3.99
280,47,10000.0,0,0,6.99
4,3,10000.0,0,0,6.99
21,9,10000.0,0,0,6.99
16,7,10000.0,0,0,6.99
1,0,10000.0,0,0,2.79
9,12,10000.0,0,0,3.99
24,4,10000.0,0,0,11.39
50,5,10000.0,0,0,5.59
80,8,10000.0,0,0,6.99
18,40,10000.0,0,0,0.0
6,5,10000.0,0,0,0.79
2,0,10000.0,0,0,2.09
71,67,35000.0,210,210,0.79
43,6,10000.0,0,0,26.99
392,44,35000.0,0,0,2.5
8,7,10000.0,0,0,0.0
23,16,10000.0,0,0,1.99
30,18,10000.0,0,0,0.79
25,3,35000.0,0,0,0.0
15,5,10000.0,0,0,7.99
900,188,150000.0,250,250,3.99
718,100,35000.0,266,266,22.99
20,0,10000.0,0,0,0.79
21,0,10000.0,0,0,3.99
18,5,10000.0,0,0,7.19
4,0,10000.0,0,0,4.99
17,4,10000.0,0,0,5.79
16,10,10000.0,0,0,0.0
289,47,35000.0,0,0,4.99
111,19,10000.0,0,0,19.49
30,15,10000.0,0,0,5.79
43,15,10000.0,0,0,4.99
31,3,10000.0,0,0,9.99
9,8,10000.0,0,0,5.59
19,8,10000.0,0,0,5.59
706,316,350000.0,52,76,0.0
9,3,10000.0,9,9,0.0
7,0,10000.0,0,0,2.79
68,17,35000.0,187,187,0.79
133,5,10000.0,0,0,10.99
1,1,10000.0,0,0,3.99
33695,11081,7500000.0,1835,42,0.0
98,159,150000.0,272,303,0.79
9,15,10000.0,0,0,0.0
60,4,10000.0,0,0,0.79
22,7,10000.0,0,0,0.0
869,168,35000.0,231,231,6.99
2,1,10000.0,0,0,3.99
10,4,10000.0,325,325,0.79
4526,2741,1500000.0,2225,791,0.0
7,1,10000.0,0,0,2.89
44,2,10000.0,0,0,6.99
30,12,10000.0,0,0,4.79
11,1,10000.0,0,0,6.99
39,24,35000.0,231,231,0.79
3,2,10000.0,0,0,1.69
552,64,75000.0,127,131,0.72
4,0,10000.0,0,0,6.99
2,0,10000.0,0,0,6.99
552,258,150000.0,2616,2616,0.0
84,16,35000.0,0,0,5.19
9,4,10000.0,0,0,1.59
1,0,10000.0,0,0,6.99
4,0,10000.0,0,0,6.99
29,4,10000.0,0,0,23.79
197,32,35000.0,234,234,3.99
6,4,10000.0,0,0,2.79
40,9,10000.0,276,276,4.99
36,69,350000.0,212,225,4.79
19,1,10000.0,1,1,1.59
51,6,10000.0,0,0,1.65
10,12,10000.0,0,0,9.9
12,10,10000.0,0,0,9.99
12,4,10000.0,0,0,1.99
8,2,10000.0,260,260,0.79
17,16,10000.0,244,244,3.99
106,19,10000.0,0,0,5.59
201,48,10000.0,0,0,15.49
800,206,35000.0,3315,3315,49.99
11,3,10000.0,0,0,1.99
649,148,75000.0,235,235,18.99
4,6,10000.0,0,0,6.99
4,1,10000.0,0,0,4.79
270,109,35000.0,209,317,14.99
26,23,35000.0,230,230,0.79
9,1,10000.0,0,0,0.0
4,0,10000.0,0,0,6.99
99,30,35000.0,0,0,2.89
46,5,10000.0,0,0,6.19
442,9,10000.0,0,0,16.99
3207,636,150000.0,1683,2193,10.99
315,97,75000.0,1334,1687,0.0
8,2,10000.0,0,0,3.99
56,91,10000.0,0,0,3.99
70,11,35000.0,0,0,0.0
0,1,10000.0,0,0,0.79
99,11,10000.0,0,0,3.19
19,0,10000.0,0,0,1.99
1,0,10000.0,0,0,1.99
1,0,10000.0,0,0,3.99
10,2,10000.0,0,0,6.99
7,2,10000.0,0,0,0.79
4,4,10000.0,0,0,0.79
1380,29,35000.0,0,0,27.79
8,7,10000.0,0,0,14.99
3,5,10000.0,0,0,0.79
2,1,10000.0,0,0,3.99
1,2,10000.0,0,0,4.79
16,9,10000.0,0,0,0.79
14,1,10000.0,0,0,5.79
6,1,10000.0,0,0,0.79
50,12,35000.0,0,0,1.99
15,0,10000.0,0,0,2.49
34,25,10000.0,0,0,3.99
318,46,35000.0,62,83,29.99
338,63,35000.0,46,46,29.99
92,16,10000.0,64,64,29.99
21509,7336,3500000.0,2025,1024,23.79
23373,11081,750000.0,1869,1694,49.99
6,3,10000.0,0,0,3.99
0,4,10000.0,0,0,6.99
2,3,10000.0,192,192,5.59
14,10,10000.0,0,0,2.79
1945,128,150000.0,147,260,14.99
13,2,10000.0,0,0,3.99
2012,327,150000.0,17,17,10.99
8,3,10000.0,0,0,2.09
2,2,10000.0,0,0,0.79
0,2,10000.0,0,0,6.99
4,0,10000.0,0,0,4.99
1136,287,75000.0,519,561,18.49
8,3,10000.0,0,0,5.19
40,10,35000.0,209,209,3.99
4,3,10000.0,0,0,1.59
4,5,10000.0,0,0,2.89
99,10,10000.0,0,0,19.49
25,4,10000.0,446,446,2.89
9,16,10000.0,0,0,19.99
285,113,10000.0,0,0,29.99
1,1,10000.0,0,0,4.79
22,19,10000.0,0,0,0.0
179,38,10000.0,0,0,12.99
9386,3667,3500000.0,341,135,0.0
8,14,10000.0,0,0,0.79
5,0,10000.0,0,0,6.99
8,1,10000.0,0,0,4.99
9,4,10000.0,0,0,3.99
9,13,10000.0,0,0,5.59
13,10,10000.0,0,0,3.99
48,25,35000.0,0,0,0.0
5,5,10000.0,0,0,4.99
6,3,75000.0,0,0,0.79
506,231,75000.0,133,133,17.99
406,260,35000.0,0,0,18.99
25,28,10000.0,0,0,3.99
1748,65,75000.0,343,343,17.99
21,15,10000.0,0,0,14.99
1,0,10000.0,0,0,6.99
146,22,75000.0,292,292,0.99
3,2,10000.0,0,0,1.69
5,5,10000.0,0,0,6.99
3,2,10000.0,0,0,10.99
9,2,10000.0,0,0,0.0
22,16,10000.0,0,0,1.99
12,6,10000.0,0,0,16.99
204,18,10000.0,121,121,15.49
1,2,10000.0,0,0,8.99
39,40,10000.0,0,0,49.99
1,1,10000.0,0,0,6.99
11,1,10000.0,0,0,10.29
3,8,10000.0,0,0,0.0
82,5,35000.0,0,0,0.0
12,5,10000.0,0,0,1.0
1,2,10000.0,0,0,1.99
16978,1627,750000.0,294,297,8.99
602,251,150000.0,29,29,0.0
0,1,10000.0,0,0,2.79
12,5,10000.0,0,0,7.19
16,1,10000.0,0,0,7.99
52,1,10000.0,0,0,2.89
14,1,10000.0,0,0,3.99
667,104,150000.0,2170,3948,0.79
26,16,10000.0,0,0,3.99
21,9,35000.0,264,264,1.99
21,2,10000.0,0,0,2.3
127,77,10000.0,25,25,0.0
2,2,10000.0,0,0,0.79
54,3,10000.0,0,0,8.99
213,294,150000.0,333,333,15.99
27,14,35000.0,0,0,0.0
39,6,10000.0,0,0,0.79
23,4,10000.0,0,0,13.49
45,8,10000.0,0,0,4.79
40,10,10000.0,0,0,14.99
40,2,10000.0,0,0,26.99
223,86,35000.0,2112,3945,0.79
33,4,10000.0,5,5,0.79
22,1,10000.0,0,0,1.99
286,195,35000.0,1388,1388,24.99
4,7,10000.0,0,0,3.99
2,0,10000.0,0,0,6.99
38,16,10000.0,0,0,3.99
2,1,10000.0,0,0,5.79
174,16,35000.0,0,0,4.99
21705,1520,750000.0,478,651,13.99
298,98,150000.0,53,53,0.0
3,2,10000.0,0,0,2.09
10,2,10000.0,0,0,3.99
9,4,10000.0,0,0,6.99
6,0,10000.0,0,0,3.99
6,3,10000.0,0,0,0.79
98,50,10000.0,0,0,14.99
4,19,10000.0,0,0,10.99
70,20,35000.0,0,0,0.79
47,14,10000.0,0,0,10.99
16,1,10000.0,0,0,11.39
1,1,10000.0,0,0,4.99
7,2,10000.0,0,0,13.59
40,19,10000.0,0,0,14.99
148,25,10000.0,0,0,15.49
72,11,10000.0,0,0,14.99
1,3,10000.0,0,0,0.79
1,0,10000.0,0,0,1.69
8,4,10000.0,0,0,2.09
1151,347,150000.0,101,101,7.99
2952,355,350000.0,362,479,6.99
8,3,10000.0,0,0,4.99
17,19,10000.0,0,0,6.99
2922,351,350000.0,80,85,0.0
8540,2688,750000.0,387,409,8.99
3,1,10000.0,0,0,10.99
44,37,350000.0,245,259,3.99
20,19,10000.0,0,0,3.99
70,13,10000.0,0,0,3.99
44,9,10000.0,0,0,2.09
68,8,35000.0,0,0,1.99
7,4,10000.0,0,0,18.99
145,28,10000.0,0,0,7.99
3,3,10000.0,0,0,3.99
4,2,10000.0,202,212,2.89
1207,1290,75000.0,0,0,24.99
92,123,75000.0,22,36,0.0
246,132,35000.0,0,0,14.99
4,0,10000.0,0,0,6.99
13726,14201,7500000.0,376,73,0.0
31,3,10000.0,0,0,7.99
22,1,10000.0,0,0,11.39
68,16,75000.0,2,2,4.79
124,81,150000.0,276,285,3.19
104,33,10000.0,0,0,6.99
163,45,75000.0,422,422,6.99
17,6,10000.0,0,0,6.99
78,103,35000.0,227,242,3.99
53,41,75000.0,366,393,3.99
137,119,350000.0,236,274,3.19
113,38,35000.0,131,131,0.79
31,7,10000.0,17,17,7.19
11,3,10000.0,0,0,6.99
242,131,75000.0,0,0,0.79
7,17,35000.0,0,0,1.69
1,3,10000.0,0,0,6.99
8,9,10000.0,0,0,5.59
16,8,35000.0,0,0,1.59
